player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,goals_per90_calc,assists_per90_calc,shots_per90_calc,shots_on_target_per90_calc,interceptions_per90_calc,tackles_won_per90_calc,fouls_per90_calc,crosses_per90_calc,goal_contribution_per90,primary_position
Jean Seri,Côte d'Ivoire,Côte d'Ivoire,MF,34,1991,Unknown Club,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.9,0.0,0,1,14.0,3,3.0,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.428571428571428,0.0,19.285714285714285,0.0,MF
Mohamed Koné,Côte d'Ivoire,Côte d'Ivoire,GK,24,2002,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Nicolas Pépé,Côte d'Ivoire,Côte d'Ivoire,FW,31,1995,Villarreal,4,3,234.0,2.6,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.77,0.38,1.15,0.77,1.15,6.0,3.0,50.0,2.31,1.15,0.33,0.67,59.0,65.0,76.0,0,1,6.0,0,1.5,3.0,3.0,0.0,0.0,-0.71,0.0,1.0,1.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.38461538461538464,2.3076923076923075,1.1538461538461537,1.1538461538461537,0.0,0.38461538461538464,3.8461538461538463,1.153846153846154,FW
Obite N'Dicka,Côte d'Ivoire,Côte d'Ivoire,DF,26,1999,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
Odilon Kossounou,Côte d'Ivoire,Côte d'Ivoire,DF,25,2001,Atalanta,4,3,272.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,75.6,90.0,3,1,2.0,0,1.5,5.0,4.0,1.0,0.33,0.33,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926470588235294,0.9926470588235294,0.0,0.0,0.0,DF
Oumar Diakité,Côte d'Ivoire,Côte d'Ivoire,FW,22,2003,Cercle Brugge,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.8,0.0,0,2,14.0,2,1.5,0.0,0.0,0.0,0.0,-0.27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.214285714285714,0.0,3.214285714285714,0.0,FW
Ousmane Diomande,Côte d'Ivoire,Côte d'Ivoire,DF,22,2003,Sporting CP,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,25.0,90.0,1,0,0.0,3,3.0,2.0,0.0,2.0,2.0,2.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DF
Parfait Guiagon,Côte d'Ivoire,Côte d'Ivoire,MF,25,2001,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
Seko Fofana,Côte d'Ivoire,Côte d'Ivoire,MF,31,1995,Porto,2,1,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,4.89,0.98,0.0,0.0,46.0,25.6,76.0,0,1,16.0,2,1.5,0.0,1.0,-1.0,-0.98,-1.65,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.891304347826087,0.9782608695652174,1.9565217391304348,0.0,0.9782608695652174,0.0,0.0,MF
Simon Adingra,Côte d'Ivoire,Côte d'Ivoire,"FW,MF",24,2002,Monaco,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.4,0.0,0,1,16.0,3,0.0,0.0,1.0,-1.0,-5.63,-6.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,0.0,MF
Wilfried Singo,Côte d'Ivoire,Côte d'Ivoire,DF,25,2000,Galatasaray,2,2,171.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.53,2.0,0.0,0.0,1.05,0.0,0.0,0.0,86.0,47.5,86.0,1,0,0.0,2,1.5,2.0,1.0,1.0,0.53,0.53,0.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,1.0526315789473684,0.0,2.1052631578947367,0.0,1.5789473684210527,0.5263157894736842,0.5263157894736842,DF
Yahia Fofana,Côte d'Ivoire,Côte d'Ivoire,GK,25,2000,Rizespor,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0,90.0,4,0,0.0,0,1.5,5.0,4.0,1.0,0.25,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,360.0,4.0,1.0,13.0,9.0,69.2,2.0,0.0,2.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Yan Diomandé,Côte d'Ivoire,Côte d'Ivoire,"MF,FW",19,2006,RB Leipzig,4,4,329.0,3.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.27,4.0,0.0,0.0,1.09,0.0,0.0,0.0,82.0,91.4,82.0,1,0,0.0,0,1.5,5.0,3.0,2.0,0.55,3.45,0.0,2.0,7.0,0.0,14.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2735562310030395,1.094224924012158,0.0,1.094224924012158,1.641337386018237,0.547112462006079,3.829787234042553,0.2735562310030395,MF
Alan Franco,Ecuador,Ecuador,DF,27,1998,Atlético Mineiro,4,4,251.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,69.7,63.0,0,0,0.0,0,1.0,1.0,3.0,-2.0,-0.72,-0.72,0.0,7.0,0.0,0.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4342629482071714,2.151394422310757,2.50996015936255,1.792828685258964,0.0,DF
Alan Minda,Ecuador,Ecuador,MF,23,2003,Atlético Mineiro,1,1,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.27,0.0,0.0,0.0,55.0,15.3,55.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2727272727272725,0.0,1.6363636363636362,0.0,0.0,3.2727272727272725,0.0,MF
Anthony Valencia,Ecuador,Ecuador,MF,22,2003,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
Denil Castillo,Ecuador,Ecuador,MF,22,2004,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
Enner Valencia,Ecuador,Ecuador,FW,36,1989,Pachuca,4,4,287.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,60.0,3.14,1.88,0.0,0.0,72.0,79.7,72.0,1,0,0.0,0,1.0,1.0,3.0,-2.0,-0.63,-0.63,0.0,4.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1358885017421603,1.8815331010452963,0.0,0.313588850174216,1.254355400696864,0.313588850174216,0.0,FW
Félix Torres Caicedo,Ecuador,Ecuador,DF,29,1997,Internacional,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.7,0.0,0,1,6.0,3,3.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
Gonzalo Plata,Ecuador,Ecuador,FW,25,2000,Flamengo,4,4,360.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,8.0,5.0,62.5,2.0,1.25,0.13,0.2,90.0,100.0,90.0,4,0,0.0,0,1.0,2.0,4.0,-2.0,-0.5,0.0,0.0,5.0,4.0,0.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,1.25,0.5,1.25,1.25,2.0,0.25,FW
Gonzalo Valle,Ecuador,Ecuador,GK,30,1996,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
